dateChecked,state,positive,negative,pending,hospitalizedCumulative,death,inIcuCumulative,onVentilatorCumulative,recovered,total,hash,hospitalizedCurrently,onVentilatorCurrently,inIcuCurrently,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
3/30/2020,CO,2627,12737,,414,51,,,,15364,2f09674b8bfb4f141d2ef246cfc410dd972a1efc,,,,15364,15364,8,7,140,1522,566,2088
3/31/2020,CO,2627,12737,,414,51,,,,15364,94036534fc5ae0cbc3e63e2576bdb553dda374c1,,,,15364,15364,8,0,0,0,0,0
4/1/2020,CO,2966,13883,,509,69,,,,16849,a3ee849de14da82b70a71d32f063b1237b9dff2b,,,,16849,16849,8,18,95,1146,339,1485
4/2/2020,CO,3342,15303,,620,80,,,,18645,87f72739eeb827250a64fd310d95871229e9020f,,,,18645,18645,8,11,111,1420,376,1796
4/3/2020,CO,3728,16683,,710,97,,,,20411,34cd672827b7383da28377a0761440041fae9232,,,,20411,20411,8,17,90,1380,386,1766
3/7/2020,CT,0,,,,,,,,0,d9e680a00789072a49cb76e097d4229667366ed7,,,,0,0,9,,,,,
3/8/2020,CT,1,29,8,,,,,,38,9af238ecf88478ebbe90c92437c721d9fd8e6d17,,,,30,30,9,0,0,29,1,30
3/9/2020,CT,1,46,,,,,,,47,77af98908db8db59c3733c28b2b979a5dfbd11d7,,,,47,47,9,0,0,17,0,17
3/10/2020,CT,2,54,,,,,,,56,75db1306a0c3b31835dc1c30f84f59c0a1029937,,,,56,56,9,0,0,8,1,9
3/11/2020,CT,3,71,,,,,,,74,c99636f2a99205c741fd1f78c991a31f4b2c23d5,,,,74,74,9,0,0,17,1,18
3/12/2020,CT,6,89,,,,,,,95,438f9707c60dbf6c5042c0686dfa479170d3471a,,,,95,95,9,0,0,18,3,21
3/13/2020,CT,6,99,,,,,,,105,682c544537c9fb686f945084a154361a3c8a386f,,,,105,105,9,0,0,10,0,10
3/14/2020,CT,11,125,,,,,,,136,149bffa1dda5d74304599eb67e85167eb9cc7940,,,,136,136,9,0,0,26,5,31
3/15/2020,CT,20,125,,,,,,,145,47afb6e02464043555eaf5e2053829e84eb805be,,,,145,145,9,0,0,0,9,9
3/16/2020,CT,26,125,,,,,,,151,4d722259eb940d98fdcc976b9bc97308a3e902c0,,,,151,151,9,0,0,0,6,6
3/17/2020,CT,41,125,,,,,,,166,6da5216bce6b0623b87352f8e83a1825342475e8,,,,166,166,9,0,0,0,15,15
3/18/2020,CT,68,125,,,,,,,193,bad4eb54adc44121dd8d251113c0f8ba0473fec5,,,,193,193,9,0,0,0,27,27
3/19/2020,CT,96,604,,,1,,,,700,f38c4a8409f0daf8ca7de49fdae935367da520a6,,,,700,700,9,1,0,479,28,507
3/20/2020,CT,194,604,,,3,,,,798,8844ec1c291f1730400384b6236407c5eec4e772,,,,798,798,9,2,0,0,98,98
3/21/2020,CT,194,2106,,,4,,,,2300,7366c98d6eeab0fb8ef1f185d59d99cbd4c2a6b8,,,,2300,2300,9,1,0,1502,0,1502
3/22/2020,CT,223,2877,,43,5,,,,3100,5ec45e857aa3f53058bff9441efe10f05aeff922,,,,3100,3100,9,1,43,771,29,800
3/23/2020,CT,415,4085,,54,10,,,,4500,2518c62f7473aa16f7d4006600fa46f294a5365e,,,,4500,4500,9,5,11,1208,192,1400
3/24/2020,CT,618,4682,,71,12,,,,5300,612d0cb8b3d8f54b99ab9aeb2e9cfd65b7f5e923,,,,5300,5300,9,2,17,597,203,800
3/25/2020,CT,875,5023,,113,19,,,,5898,7fd69cdd6c25f9c6b2da4c3feb12f0ac36c44c16,,,,5898,5898,9,7,42,341,257,598
3/26/2020,CT,1012,5625,,125,21,,,,6637,051ee3a0ff5962ca5aa0f29cad1950bc8408c88a,,,,6637,6637,9,2,12,602,137,739
3/27/2020,CT,1291,7109,,173,27,,,,8400,3c8514200b49122389594ce0362801f8667bfc67,,,,8400,8400,9,6,48,1484,279,1763
3/28/2020,CT,1291,7109,,173,27,,,,8400,86371e1868776142a360e113c0677d283d829a84,,,,8400,8400,9,0,0,0,0,0
3/29/2020,CT,1993,9907,,404,34,,,,11900,81670eca1c3cba6fb7e9c07bec78ea6eeba53e4e,,,,11900,11900,9,7,231,2798,702,3500
3/30/2020,CT,2571,12029,,517,36,,,,14600,d485d42512127c98051f824a384ea55685212a39,517,,,14600,14600,9,2,113,2122,578,2700
3/31/2020,CT,3128,13029,,608,69,,,,16157,cc7f9b9641974587a09bd4816bc59a78cd471641,608,,,16157,16157,9,33,91,1000,557,1557
4/1/2020,CT,3557,13043,,766,85,,,,16600,f749f0110af60be2bb7eda83cf543c95cfbfac5d,766,,,16600,16600,9,16,158,14,429,443
4/2/2020,CT,3824,14476,,,112,,,,18300,bbaf84bc79e98252465e76199b3d66cb58316223,827,,,18300,18300,9,27,0,1433,267,1700
4/3/2020,CT,4914,15101,,,131,,,,20015,1951d0ca03e6ab2d9bffc4856b060402c69ea7e6,909,,,20015,20015,9,19,0,625,1090,1715
3/5/2020,DC,0,6,2,,,,,,8,86141ea62e1c9a456849cf2f2196a31ac9669154,,,,6,6,11,,,,,
3/6/2020,DC,0,8,1,,,,,,9,0916c062b23fb7dafb1a661e9e93554b146102bc,,,,8,8,11,0,0,2,0,2
3/7/2020,DC,0,8,1,,,,,,9,e11c537902c2e50281d5f0474f9627885a7d2687,,,,8,8,11,0,0,0,0,0
3/8/2020,DC,1,10,0,,,,,,11,49cc05969337862100d6dac922ca02efcccd9c37,,,,11,11,11,0,0,2,1,3
3/9/2020,DC,1,14,3,,,,,,18,01c063fd1289fc23b3b7be3d4aea3307b50f5040,,,,15,15,11,0,0,4,0,4
3/10/2020,DC,5,17,2,,,,,,24,5ba08a29ba9ee29378b41ef76d6d3d0c369f679c,,,,22,22,11,0,0,3,4,7
3/11/2020,DC,5,20,15,,,,,,40,71b585cf49baefd551d06676e7954dc71f2a64e8,,,,25,25,11,0,0,3,0,3
3/12/2020,DC,10,20,,,,,,,30,2afd9cde94fa8693b5eb2da4552eecf9452ad2c0,,,,30,30,11,0,0,0,5,5
3/13/2020,DC,10,20,,,,,,,30,47405f5c12651491f7aaeeadcf98a21f5290298e,,,,30,30,11,0,0,0,0,0
3/14/2020,DC,10,49,10,,,,,,69,8da2326fcb3ada2f8eb58b168fa3cfd71a21ad34,,,,59,59,11,0,0,29,0,29
3/15/2020,DC,16,79,20,,,,,,115,46da8be5fe41851c0bb75f94651e557a2f0c6386,,,,95,95,11,0,0,30,6,36
3/16/2020,DC,17,96,7,,,,,,120,8997b7eeb6bd9be4fb4ad8a4094301be4add08b0,,,,113,113,11,0,0,17,1,18
3/17/2020,DC,22,104,0,,,,,,126,920a77b7fb3c7caea23a46e351f576caf34d15d5,,,,126,126,11,0,0,8,5,13
3/18/2020,DC,31,138,1,,,,,,170,c19840607398e049b6c94859e2e5488bb8fd65cc,,,,169,169,11,0,0,34,9,43
3/19/2020,DC,39,153,11,,0,,,,203,a98070bbd5e9860b07b7c604f0716edae507472f,,,,192,192,11,0,0,15,8,23
3/20/2020,DC,71,501,1,,1,,,,573,555b285ce297b0e04969515fe501ec133644cabc,,,,572,572,11,1,0,348,32,380
3/21/2020,DC,77,506,0,,1,,,,583,aec17bd719975bbec3f0d91dd96a3eb1b1aaef3e,,,,583,583,11,0,0,5,6,11
3/22/2020,DC,98,957,,,1,,,,1055,6cd7f2b5c81f8b714e6564b8bcd9309604c9d92e,,,,1055,1055,11,0,0,451,21,472
3/23/2020,DC,116,1113,,,2,,,,1229,a4ac9750469218e985257eae6f8bf345a38e2e94,,,,1229,1229,11,1,0,156,18,174
3/24/2020,DC,137,1195,2,,2,,,,1334,b0e3891c7034fd64b2031778208ec8934a5f2ddf,,,,1332,1332,11,0,0,82,21,103
3/25/2020,DC,183,1423,3,,2,,,,1609,4c94c1d06cba80ba6ca85bc5eb70dab16b46b6bf,,,,1606,1606,11,0,0,228,46,274
3/26/2020,DC,231,1626,1,,3,,,21,1858,be59e63006a0dcd465209f8d1b3097218f92f343,,,,1857,1857,11,1,0,203,48,251
3/27/2020,DC,267,1897,2,,3,,,49,2166,05e7fe78e293ec8a664077ad665e2495d86713bd,,,,2164,2164,11,0,0,271,36,307
3/28/2020,DC,304,2211,1,,4,,,51,2516,1a0f746e0a4c29b6d4b0f58ba80a30d82fbc3ccb,,,,2515,2515,11,1,0,314,37,351
3/29/2020,DC,342,2469,1,,5,,,66,2812,4781282de2140f0f63dcd581d9f45c684bf3fb32,,,,2811,2811,11,1,0,258,38,296
3/30/2020,DC,401,2682,2,,9,,193,106,3085,205441388fb26e9e101a1729a00f90b6fed41b9e,,193,,3083,3083,11,4,0,213,59,272
3/31/2020,DC,495,3262,2,,9,,,121,3759,5434bf0aabd9cdefb5f6ade62555f66bf0231f65,,,,3757,3757,11,0,0,580,94,674
4/1/2020,DC,586,3262,2,,11,,,142,3850,8a7aef6408b5c008467ada52ef83bc9e47d8af28,,,,3848,3848,11,2,0,0,91,91
4/2/2020,DC,653,4417,,,12,,,173,5070,bb0f0a7da39336cefc7629d9814ca0bd2a83e358,,,,5070,5070,11,1,0,1155,67,1222
4/3/2020,DC,757,4827,,,15,,,206,5584,fbf3f83530b301cee1d7dc47fd0719b435edc428,,,,5584,5584,11,3,0,410,104,514
3/6/2020,DE,0,10,0,,,,,,10,ce64a0188bd545e3f624bf5c958ad5a308f7c042,,,,10,10,10,,,,,
3/7/2020,DE,0,10,0,,,,,,10,7eadaaa0b57573c2bdbc9a8e6cb4491819bdebe3,,,,10,10,10,0,0,0,0,0
3/8/2020,DE,0,10,0,,,,,,10,55e0c22b683f94999c6a852f5432d86ffe73ebae,,,,10,10,10,0,0,0,0,0
3/9/2020,DE,0,15,3,,,,,,18,966cd7a363b1718847965e750f4e76527e4f3d3f,,,,15,15,10,0,0,5,0,5
3/10/2020,DE,0,17,3,,,,,,20,a31ea8cf78fa49489859b210157dc22e5260bb01,,,,17,17,10,0,0,2,0,2
3/11/2020,DE,1,17,2,,,,,,20,9bc125877399e695097bfde306db2dc3cf015ec3,,,,18,18,10,0,0,0,1,1
3/12/2020,DE,4,23,14,,,,,,41,0cfca14a0bd4e74cc01ef2a9030f65643237496d,,,,27,27,10,0,0,6,3,9
3/13/2020,DE,4,30,10,,,,,,44,01a39bf98baae6616556fc98432b0eab5ec19d21,,,,34,34,10,0,0,7,0,7
3/14/2020,DE,6,36,32,,,,,,74,ddc0cc501e0b9f023ee1294fe142fcf25fd092b9,,,,42,42,10,0,0,6,2,8
3/15/2020,DE,6,36,32,,,,,,74,f5b3a2976e58c2202cc5aded47704c39fa65e343,,,,42,42,10,0,0,0,0,0
3/16/2020,DE,8,36,32,,,,,,76,d04addb5ab1cce5bea6da60bd864abdaf9f40c33,,,,44,44,10,0,0,0,2,2
3/17/2020,DE,16,36,,,,,,,52,cda3d06e346fadcb4155d46e80ed29de996cb64b,,,,52,52,10,0,0,0,8,8
3/18/2020,DE,25,36,,,,,,,61,200085798af7e505bcb7c4edfc0813a35aceaed6,,,,61,61,10,0,0,0,9,9
3/19/2020,DE,30,36,,,0,,,,66,468ef62e496e36ade5e3e7adf7d1c73520a9e1ec,,,,66,66,10,0,0,0,5,5
3/20/2020,DE,38,36,,,0,,,,74,b846106acafb3617a2651cecc862737a4e0595b3,,,,74,74,10,0,0,0,8,8
3/21/2020,DE,45,36,,,0,,,,81,9df04d2ff8e944c3501daa02149467845c6fad89,,,,81,81,10,0,0,0,7,7
3/22/2020,DE,56,36,,,0,,,,92,853edea9e9aa87a30f9e8d40e2f4a73735f35606,,,,92,92,10,0,0,0,11,11
3/23/2020,DE,68,36,,0,0,,,,104,985e87646f1f998dc688b69d711d73d1646cd85e,,,,104,104,10,0,0,0,12,12
3/24/2020,DE,91,36,,0,0,,,,127,f7380b5d7171743791a97122afb7f725b1bebf65,,,,127,127,10,0,0,0,23,23
3/25/2020,DE,115,36,,11,0,,,,151,176d5e478db0e4032758e1858abe680e3dc11dba,,,,151,151,10,0,11,0,24,24
3/26/2020,DE,130,36,,13,1,,,4,166,0d755f6bd49fb4e9f225cc7c4d88b57451a21d68,,,,166,166,10,1,2,0,15,15
3/27/2020,DE,163,36,,15,2,,,9,199,31d53bb84c5e9bfaceb7402a234c7fc1540bbba3,,,,199,199,10,1,2,0,33,33
3/28/2020,DE,214,36,,31,3,,,9,250,105eb2213c38b8c874d81c0d41b587c7bfa1fa61,,,,250,250,10,1,16,0,51,51
3/29/2020,DE,232,36,,33,6,,,9,268,c92dc538f521b9753e53d7600d9a0cae7139c5e2,,,,268,268,10,3,2,0,18,18
3/30/2020,DE,264,2216,,45,6,,,9,2480,96d1a7c87a7e6d01c91b8cf45208e49aadb24052,,,,2480,2480,10,0,12,2180,32,2212
3/31/2020,DE,319,3696,,64,10,,,22,4015,0c6d62603ac04630bbfa9dc6e129f4f9d58307d5,57,,,4015,4015,10,4,19,1480,55,1535
4/1/2020,DE,368,4015,,57,11,,,49,4383,baa25d2006bd8abfc80790eac0381985836fa4f4,51,,,4383,4383,10,1,-7,319,49,368
4/2/2020,DE,393,4566,,,12,,,49,4959,ed433f1aae9fc98fb0f7510f5bbd3f0bd9cdf5ab,56,,,4959,4959,10,1,0,551,25,576
4/3/2020,DE,450,4995,,,14,,,71,5445,b840b5921e6e7a1adc67cdefd1c22f4e046d277a,63,,,5445,5445,10,2,0,429,57,486
3/4/2020,FL,2,24,16,,,,,,42,827f5f46040136c1b1901fef08f15b03805c57f5,,,,26,26,12,,,,,
3/5/2020,FL,9,31,69,,,,,,109,d7d91ffc92fbbfad57ff361b0193d3f7df25b958,,,,40,40,12,0,0,7,7,14
3/6/2020,FL,9,55,51,,,,,,115,ec1d19fd312871b78238dee947a1614eb253b818,,,,64,64,12,0,0,24,0,24
3/7/2020,FL,14,100,88,,,,,,202,8e5302ac32c92ff9ad0d33eac5dbb7fadb2633fc,,,,114,114,12,0,0,45,5,50
3/8/2020,FL,17,118,108,,,,,,243,58118fa0e29d8d1a2b018270736aa4e15f658ed0,,,,135,135,12,0,0,18,3,21
3/9/2020,FL,18,140,115,,,,,,273,318b0f35925b3b172b90b2faa9823d23882636b6,,,,158,158,12,0,0,22,1,23
3/10/2020,FL,19,222,155,,,,,,396,28a9eb3913e7fc74070cec1d31d47aaac19e37fe,,,,241,241,12,0,0,82,1,83
3/11/2020,FL,28,301,147,,2,,,,476,3fdf9b7b837d64d12ac78cb3c27b3e075e5b91d0,,,,329,329,12,2,0,79,9,88
3/12/2020,FL,32,301,147,,2,,,,480,e30f5e735d56d705f8ed9768797ed07fc2d8173a,,,,333,333,12,0,0,0,4,4
3/13/2020,FL,50,478,221,,2,,,,749,e2f015841b99a9056a83e88b541e2f27fe57bdea,,,,528,528,12,0,0,177,18,195
3/14/2020,FL,77,478,221,,3,,,,776,96d30f3427bff70e4f87d99ae5c42be36a0034ac,,,,555,555,12,1,0,0,27,27
3/15/2020,FL,116,678,454,,4,,,,1248,fbbf82f88fa5a3c2bbdf7f937c2752c5ba3ce6df,,,,794,794,12,1,0,200,39,239
3/16/2020,FL,141,684,514,,4,,,,1339,e53cf48d45ec818ea2d56d271277e6ec5a5b49bd,,,,825,825,12,0,0,6,25,31
3/17/2020,FL,186,940,872,,6,,,,1998,326863b36e37f814b53ae8a8ac35ff314dba227c,,,,1126,1126,12,2,0,256,45,301
3/18/2020,FL,314,1225,954,,7,,,,2493,780fc846fbf000c950f78cc64d78b6224aba330a,,,,1539,1539,12,1,0,285,128,413
3/19/2020,FL,390,1533,1019,,8,,,,2942,502282f690274385776692ae0cd2f7cbc7af763b,,,,1923,1923,12,1,0,308,76,384
3/20/2020,FL,520,1870,1026,,10,,,,3416,18f30f4aef61df1aa3a4a339482c5ad20ea478ed,,,,2390,2390,12,2,0,337,130,467
3/21/2020,FL,658,6579,1002,158,12,,,,8239,9fcedaea4a2b5e2daad7c2ef3cae3d7c4a66d46c,,,,7237,7237,12,2,158,4709,138,4847
3/22/2020,FL,830,7990,963,185,13,,,,9783,4e90c613758e8eb9c13d69d3d68c462bba4cb68f,,,,8820,8820,12,1,27,1411,172,1583
3/23/2020,FL,1171,11063,860,217,14,,,,13094,fefea265e78e4106c70c1907bee630dd8b5d76ad,,,,12234,12234,12,1,32,3073,341,3414
3/24/2020,FL,1412,13127,1008,259,18,,,,15547,01f224778b595c53a53b114c66966c5987214220,,,,14539,14539,12,4,42,2064,241,2305
3/25/2020,FL,1682,15374,1233,316,22,,,,18289,3824a66b112cf25a03e7e1701dc1af01026bd711,,,,17056,17056,12,4,57,2247,270,2517
3/26/2020,FL,2355,23741,1443,406,28,,,,27539,1290ba6a489ffe158fa4333c279e73b7c728543e,,,,26096,26096,12,6,90,8367,673,9040
3/27/2020,FL,2765,28186,1517,456,34,,,,32468,b93ab29f799aa9d89c0f98c7f427278725445572,,,,30951,30951,12,6,50,4445,410,4855
3/28/2020,FL,3763,35366,,526,54,,,,39129,14cf93a61518d7efeec334a7c7fb1c959060c9f8,,,,39129,39129,12,20,70,7180,998,8178
3/29/2020,FL,4246,39070,,594,56,,,,43316,39553e3ec095e3143e776031465d2e90ade6c787,,,,43316,43316,12,2,68,3704,483,4187
3/30/2020,FL,5473,48225,,652,63,,,,53698,9a3e8154ce0eca0c63b55151a437a020a79406e3,,,,53698,53698,12,7,58,9155,1227,10382
3/31/2020,FL,6338,54285,1163,823,77,,,,61786,c0d094c60a3352b108e4b759b45b066bd56cc068,,,,60623,60623,12,14,171,6060,865,6925
4/1/2020,FL,6955,59529,1235,949,87,,,,67719,d9a24f33db59e2a7276a3019ee2e37f41f9bfb06,,,,66484,66484,12,10,126,5244,617,5861
4/2/2020,FL,8010,69286,1285,1123,128,,,,78581,174161bf2644248219c4f77323f7aa378fc8d409,,,,77296,77296,12,41,174,9757,1055,10812
4/3/2020,FL,9585,82137,1225,1287,163,,,,92947,fd0c37309c79ae95c06c48e43ce956652814c5e5,1215,,,91722,91722,12,35,164,12851,1575,14426
3/4/2020,GA,2,,,,,,,,2,5a4b97663e22df521e97a56f67c3f458eafb2e59,,,,2,2,13,,,,,
3/5/2020,GA,2,,,,,,,,2,4247fbf0514b9492027b2328f3f2dc0b2e45f063,,,,2,2,13,0,0,0,0,0
3/6/2020,GA,2,,,,,,,,2,d6ae73ad152b1a4b8de98e45e77180669400ec85,,,,2,2,13,0,0,0,0,0
3/7/2020,GA,6,,,,,,,,6,300c65424c0683e4fe3b738ffa83c73e6e166987,,,,6,6,13,0,0,0,4,4
3/8/2020,GA,7,,,,,,,,7,e234f04216762da88bc69c82ae358ca0e126a20e,,,,7,7,13,0,0,0,1,1
3/9/2020,GA,12,,,,,,,,12,279f6e8110f21f2cb9b2d1ff1e6841afa1c0af40,,,,12,12,13,0,0,0,5,5
3/10/2020,GA,17,,,,,,,,17,a132882a6ceb7fe633651eb8a444d54b2abf057d,,,,17,17,13,0,0,0,5,5
3/11/2020,GA,22,,,,,,,,22,11817b5a695d27b1ffda2ebe492653bca8075308,,,,22,22,13,0,0,0,5,5
3/12/2020,GA,31,,,,,,,,31,b54e3a842da88ee7e2685e1625d6b47466982662,,,,31,31,13,0,0,0,9,9
3/13/2020,GA,42,,,,1,,,,42,a1b71ddadb4a8d03aab0ae5ee76889c2cdefe5bf,,,,42,42,13,1,0,0,11,11
3/14/2020,GA,66,,,,1,,,,66,97be6babd64500d6ebd30859d68fc26fff2e4848,,,,66,66,13,0,0,0,24,24
3/15/2020,GA,99,,,,1,,,,99,df40a5921f9dfc96b45398288e6075bd6b97fd81,,,,99,99,13,0,0,0,33,33
3/16/2020,GA,121,,,,1,,,,121,c6fa2c88408c5bb21156b21e12fac3816f255ea9,,,,121,121,13,0,0,0,22,22
3/17/2020,GA,146,,,,1,,,,146,6d29d5d7a269b24f93abacce353e78bdd6d779e5,,,,146,146,13,0,0,0,25,25
3/18/2020,GA,197,1311,,,1,,,,1508,7c4abc91d1b496bb4b6e90a2b568750290d62c25,,,,1508,1508,13,0,0,1311,51,1362
3/19/2020,GA,287,1544,,,10,,,,1831,5b54c8e2862e3541c6cb2a4a0a6d3fc93891f218,,,,1831,1831,13,9,0,233,90,323
3/20/2020,GA,420,1966,,,13,,,,2386,c1099b472676eb4813360be325975832eeeecc23,,,,2386,2386,13,3,0,422,133,555
3/21/2020,GA,507,2557,,,14,,,,3064,fa63ec9c063c79b907568e755be9a52e3851b5e5,,,,3064,3064,13,1,0,591,87,678
3/22/2020,GA,600,3420,,,23,,,,4020,69702dd23d01e4995145ae809b89338c1dd848e2,,,,4020,4020,13,9,0,863,93,956
3/23/2020,GA,772,4297,,,25,,,,5069,0f7832c9c3f96874233ce85032ac2f2d78f66eb8,,,,5069,5069,13,2,0,877,172,1049
3/24/2020,GA,1026,4458,,,32,,,,5484,837865a88d570829d28bd06b24a4d97e5e901ddb,,,,5484,5484,13,7,0,161,254,415
3/25/2020,GA,1247,4932,,394,40,,,,6179,0608d7952fefcad2df075352ee28eb32e13426be,,,,6179,6179,13,8,394,474,221,695
3/26/2020,GA,1525,7401,,473,48,,,,8926,5bd7f61bc12b4e207e0ceda50e5fe469273a6b44,,,,8926,8926,13,8,79,2469,278,2747
3/27/2020,GA,2001,7864,,566,64,,,,9865,b85e11000166a29096d95a7188bd6313144ef7fe,,,,9865,9865,13,16,93,463,476,939
3/28/2020,GA,2366,8685,,617,69,,,,11051,202f88e65247b72d32891c53d6d6c15fd209d322,,,,11051,11051,13,5,51,821,365,1186
3/29/2020,GA,2651,9913,,666,80,,,,12564,8fd5124a5d60c405bdada62747c232a41e2f9111,,,,12564,12564,13,11,49,1228,285,1513
3/30/2020,GA,2809,9915,,707,87,,,,12724,25ceba85ecebfa065b3994c5a0511a721902a2a5,,,,12724,12724,13,7,41,2,158,160
3/31/2020,GA,3929,12252,,833,111,,,,16181,59e2183e84ee35f0e1c3432ef7380d6b2ba4f740,,,,16181,16181,13,24,126,2337,1120,3457
4/1/2020,GA,4638,15688,,952,139,,,,20326,d6147a1075561f5d68ac98a7cb4dedb3e75bcd4c,,,,20326,20326,13,28,119,3436,709,4145
4/2/2020,GA,5348,17609,,1056,163,,,,22957,15b36e0f73598e9edefa4eb26b735231587f472d,,,,22957,22957,13,24,104,1921,710,2631
4/3/2020,GA,5831,19434,,1158,184,,,,25265,c82f88637af7d0c85b2360390bb2386b0da43065,,,,25265,25265,13,21,102,1825,483,2308
3/16/2020,GU,3,23,,,,,,,26,f7bbc72cc2925b0cf37ca0d2a707d2dd196619ba,,,,26,26,66,,,,,
3/17/2020,GU,5,41,,,,,,,46,0e4694acd5fc6e905760489233fa2e4adb3fe162,,,,46,46,66,0,0,18,2,20
3/18/2020,GU,8,57,,,,,,,65,488b4b65842850fef461324d0a98fcc0653805c8,,,,65,65,66,0,0,16,3,19
3/19/2020,GU,12,69,,,,,,,81,f6054fe44404e56150824cf1c3bdd5b0a499e142,,,,81,81,66,0,0,12,4,16
3/20/2020,GU,14,86,,,,,,,100,159284c0d374c774364f46fa9817010818ece653,,,,100,100,66,0,0,17,2,19
3/21/2020,GU,15,108,,,,,,,123,bcf4bfbdb666a8125546ac9fa1bde5a40314887c,,,,123,123,66,0,0,22,1,23
3/22/2020,GU,27,126,,,1,,,,153,760562a7cce7809e06d7d66233f2168e78f3ae9f,,,,153,153,66,1,0,18,12,30
3/23/2020,GU,29,161,,,1,,,,190,ce31ff4a54165054ac6f5f94f5fe0f449c7fa847,,,,190,190,66,0,0,35,2,37
3/24/2020,GU,32,201,,5,1,,,,233,d9dff2a8e6d232c4474e25568da416b4d03baa5f,,,,233,233,66,0,5,40,3,43
3/25/2020,GU,37,233,,10,1,,,,270,c747d0e2beb8d0f2a82dbd31e226598481d3f9d9,,,,270,270,66,0,5,32,5,37
3/26/2020,GU,45,263,,11,1,,,,308,e1cae0461dad015119d3fe4abb4848007a468bd1,,,,308,308,66,0,1,30,8,38
3/27/2020,GU,51,299,,11,1,,,,350,acdee4d6457233f974e2858a61350934cc0888fe,,,,350,350,66,0,0,36,6,42
3/28/2020,GU,55,299,,15,1,,,7,354,718f3702c16e8cbcd6767c2f80eaa12fc9af0817,,,,354,354,66,0,4,0,4,4
3/29/2020,GU,56,334,,15,1,,,7,390,0417959b80faa4e19e23394dc15fa6c86141ae14,,,,390,390,66,0,0,35,1,36
3/30/2020,GU,58,352,,19,1,2,,7,410,d2640f3728eb4a2a7553d55f91bb60da8a48a22e,,,,410,410,66,0,4,18,2,20
3/31/2020,GU,69,371,,19,2,2,,7,440,3592ef9cb9ff6a6178a943e49a6230b4a9354c22,,,,440,440,66,1,0,19,11,30
4/1/2020,GU,77,406,,19,3,2,,9,483,0047869c42b3a30e447175952af42627408a157f,,,,483,483,66,1,0,35,8,43
4/2/2020,GU,82,442,,19,3,2,,12,524,c1dc7b10d8fcbd564a478033f31f3dada3fdab32,,,,524,524,66,0,0,36,5,41
4/3/2020,GU,84,459,,31,4,2,,14,543,99ceceee3dd48e2b913ddfdcacb4024fd4192dde,,,,543,543,66,1,12,17,2,19
3/7/2020,HI,1,,,,,,,,1,fdf9b14d1375f62ec31807e17621275a28a68e35,,,,1,1,15,,,,,
3/8/2020,HI,1,,,,,,,,1,94350220775a3b6e5fda814910579f1b46265ab8,,,,1,1,15,0,0,0,0,0
3/9/2020,HI,2,,,,,,,,2,e8c71d4ebcb3a9aed28d52d363088faa8aa067e2,,,,2,2,15,0,0,0,1,1
3/10/2020,HI,2,,,,,,,,2,2200379e92b872f68070789c24b448f9e633a242,,,,2,2,15,0,0,0,0,0
3/11/2020,HI,2,,,,,,,,2,ff1bcb7f451b4534cf4cb3660cd288cb0aecd55e,,,,2,2,15,0,0,0,0,0
3/12/2020,HI,2,,,,,,,,2,448f4f6242f8f4d56b53911f8f41f857fea624ad,,,,2,2,15,0,0,0,0,0
3/13/2020,HI,2,,,,,,,,2,d517fed5e44222b8e9ec35423adff6841571d310,,,,2,2,15,0,0,0,0,0
3/14/2020,HI,2,,,,,,,,2,b958c9810a3946b62408f0111a12c70f54049101,,,,2,2,15,0,0,0,0,0
3/15/2020,HI,2,,,,,,,,2,0a69a6018c0bce8b9bfbe6b1dd88a8f031a0a025,,,,2,2,15,0,0,0,0,0
3/16/2020,HI,7,,,,,,,,7,6379c60c70b54b8df2bfed1f9beac3fbfe2117f5,,,,7,7,15,0,0,0,5,5
3/17/2020,HI,10,,,,,,,,10,0fad73741929efc5016cc6898bf79a04f3b32541,,,,10,10,15,0,0,0,3,3
3/18/2020,HI,14,93,,,,,,,107,1b7f39d7fd4e1c744f40516e4ee967f0d9424d86,,,,107,107,15,0,0,93,4,97
3/19/2020,HI,16,93,,,,,,,109,37e209ff83cb4582d9bacfc535fa7c4922611b6c,,,,109,109,15,0,0,0,2,2
3/20/2020,HI,26,124,,,,,,,150,4a3f036b5b06c690c544eb042eb277a4a9a4d964,,,,150,150,15,0,0,31,10,41
3/21/2020,HI,37,124,,,,,,,161,5aef6714da1cfef8b0994bce03b3381f2988ed06,,,,161,161,15,0,0,0,11,11
3/22/2020,HI,48,263,,,,,,,311,6daf3b6060a3ba24489bc466e6e5c190b15955c4,,,,311,311,15,0,0,139,11,150
3/23/2020,HI,56,2955,,,,,,,3011,a64b1c79f254b53625563c06841dd934ec71c54b,,,,3011,3011,15,0,0,2692,8,2700
3/24/2020,HI,77,3589,,4,1,,,,3666,fdb4277e9dd95701d6ff1546a0136e5a3be12c5e,,,,3666,3666,15,1,4,634,21,655
3/25/2020,HI,90,4357,,6,1,,,,4447,a5c696c2ff0356dad2baa04274b0ec77b5bbe835,2,,,4447,4447,15,0,2,768,13,781
3/26/2020,HI,95,4357,,5,,,,,4452,cdbfa8c05d4138523b7bd76294518d1ef0dac898,,,,4452,4452,15,0,-1,0,5,5
